,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XBB.1.16,4689,104,128.22810819631138,,,,*,*,*
XDA.1,29,61,126.29192813910115,114.36829034161748,23.263419316765038,1.9650359846730773e-06,,,
XBB.1.16.26,25,64,79.79962215641557,58.525022817092484,134.94995436581502,1.0969710489375531e-30,,,
XBB.1.5,53081,110,72.0169268709304,67.77487046918174,116.45025906163653,1.1413507367835321e-26,,,
FU.1,747,61,70.24435738306296,35.17925855503595,181.6414828899281,7.972425799122213e-41,,,
GY.8,22,64,68.12243148296773,32.38786137231304,187.22427725537392,4.8967607042934825e-42,,,
XBB.1.16.17,89,61,67.6318645625713,53.49374152442628,145.01251695114746,7.17288589037916e-33,,,
XBB.1.16.10,28,61,67.4679941223816,20.48858817314395,211.0228236537121,3.325098742702117e-47,,,
XBB.1.16.11,2744,61,67.37390884519182,59.74827391449954,132.5034521710009,3.734271638596665e-30,,,
FU.2,514,64,67.33365930842751,38.70603200210118,174.58793599579764,2.7069394075572473e-39,,,
